gen,avg,max
1,0.9862013488471387,0.9947793947793947
2,0.990756126322333,0.9947793947793947
3,0.9929045136690812,0.9947793947793947
4,0.9935927565249636,0.9947793947793947
5,0.9935221665902759,0.9947793947793947
6,0.9937937105229936,0.9947793947793947
7,0.9934549101548024,0.9947793947793947
8,0.9933577439731576,0.9947793947793947
9,0.9943274272215197,0.9947793947793947
10,0.994553185700265,0.9947793947793947
11,0.9933393024900178,0.9947793947793947
12,0.9939959173107061,0.9947793947793947
13,0.9943264351074683,0.9947793947793947
14,0.9943791292664526,0.9947793947793947
15,0.9933308674221155,0.9947793947793947
16,0.9942658176599767,0.9947793947793947
17,0.9947184003397095,0.9947793947793947
18,0.9937158317402425,0.9947793947793947
19,0.9938911655075268,0.9947793947793947
20,0.9934988120567892,0.9947793947793947
21,0.9944656182745396,0.9947793947793947
22,0.994040503701447,0.9947793947793947
23,0.993620354857825,0.9947793947793947
24,0.9943012468540706,0.9947793947793947
25,0.994283322489257,0.9947793947793947
26,0.9935163464041398,0.9947793947793947
27,0.9938198074502835,0.9947793947793947
28,0.9942996249441954,0.9947793947793947
29,0.9938394372984735,0.9947793947793947
30,0.9939519611273988,0.9947793947793947
31,0.994344784322897,0.9947793947793947
32,0.9939081165452072,0.9947793947793947
33,0.9941868936347995,0.9947793947793947
34,0.9943184012709685,0.9947793947793947
35,0.9941082168190902,0.9947793947793947
36,0.9942658939787308,0.9947793947793947
37,0.9943795583516055,0.9947793947793947
38,0.9942922005205699,0.9947793947793947
39,0.9943356683077156,0.9947793947793947
40,0.994457792343543,0.9947793947793947
41,0.9942041625334571,0.9947793947793947
42,0.9941267204544103,0.9947793947793947
43,0.9936562493740169,0.9947793947793947
44,0.9942837652747472,0.9947793947793947
45,0.9939431375945117,0.9947793947793947
46,0.9943440928750275,0.9947793947793947
47,0.9939346971756677,0.9947793947793947
48,0.9941689741795909,0.9947793947793947
49,0.9946134895584828,0.9947793947793947
50,0.9945966241223939,0.9947793947793947
51,0.9942044014931632,0.9947793947793947
52,0.9936725697711117,0.9947793947793947
53,0.9938454662372712,0.9947793947793947
54,0.9937252549222587,0.9947793947793947
55,0.9942226700991782,0.9947793947793947
56,0.9938552193483079,0.9947793947793947
57,0.9940210356717623,0.9947793947793947
58,0.994483664069605,0.9947793947793947
59,0.9937843136386288,0.9947793947793947
60,0.9944834632729047,0.9947793947793947
61,0.9938456807798477,0.9947793947793947
62,0.9945705290557663,0.9947793947793947
63,0.9941157787160239,0.9947793947793947
64,0.9943092186397061,0.9947793947793947
65,0.9943958439455548,0.9947793947793947
66,0.994186477848956,0.9947793947793947
67,0.9938912254865341,0.9947793947793947
68,0.9939083806426495,0.9947793947793947
69,0.9945349372207201,0.9947793947793947
70,0.9941789124681876,0.9947793947793947
71,0.9941521807715964,0.9947793947793947
72,0.9938897455615248,0.9947793947793947
73,0.9939419619924317,0.9947793947793947
74,0.9942913992453143,0.9947793947793947
75,0.9942217429681426,0.9947793947793947
76,0.9939343505107245,0.9947793947793947
77,0.9939942689429094,0.9947793947793947
78,0.9940664624247743,0.9947793947793947
79,0.9930759320423911,0.9947793947793947
80,0.9936735755829463,0.9947793947793947
81,0.9943097584186478,0.9947793947793947
82,0.9943080155531316,0.9947793947793947
83,0.9932377559363001,0.9947793947793947
84,0.9939787466822068,0.9947793947793947
85,0.9937758107189876,0.9947793947793947
86,0.9938820596415852,0.9947793947793947
87,0.9942566179240703,0.9947793947793947
88,0.9939160800427993,0.9947793947793947
89,0.9938279910204642,0.9947793947793947
90,0.9941778285071229,0.9947793947793947
91,0.9939623675693636,0.9947793947793947
92,0.9942823739887865,0.9947793947793947
93,0.9940467700639657,0.9947793947793947
94,0.993245907394195,0.9947793947793947
95,0.9941531866315239,0.9947793947793947
96,0.9945270513107161,0.9947793947793947
97,0.9940735701443579,0.9947793947793947
98,0.9941956436108552,0.9947793947793947
99,0.9939258742258662,0.9947793947793947
100,0.9939942689429094,0.9947793947793947
