gen,avg,max
1,0.8203346326836582,0.967031484257871
2,0.9293602698650674,0.9670464767616191
3,0.9581295352323838,0.9687556221889055
4,0.9554166416791604,0.9704947526236882
5,0.9643419790104946,0.9704947526236882
6,0.9563412293853072,0.9705097451274363
7,0.9460961019490256,0.9705097451274363
8,0.9608695652173913,0.9705097451274363
9,0.9575875562218892,0.9705097451274363
10,0.9454388305847077,0.9705097451274363
11,0.9547578710644674,0.9705097451274363
12,0.9650361319340328,0.9705097451274363
13,0.9649848575712144,0.9705097451274363
14,0.9645341829085458,0.9705097451274363
15,0.9591667166416791,0.9722188905547228
16,0.9482106446776613,0.9722188905547228
17,0.9606946026986507,0.9722188905547228
18,0.9628350824587701,0.9722188905547228
19,0.9576247376311844,0.9705097451274363
20,0.9646388305847079,0.9705097451274363
21,0.9580907046476761,0.9705097451274363
22,0.961790704647676,0.9705097451274363
23,0.9625719640179908,0.9705097451274363
24,0.9652104947526239,0.972248875562219
25,0.9531613193403298,0.9705097451274363
26,0.9577971514242879,0.9705097451274363
27,0.9576919040479761,0.9705097451274363
28,0.9583536731634185,0.9705097451274363
29,0.9644464767616192,0.9705097451274363
30,0.9527953523238379,0.9705097451274363
31,0.9560622188905548,0.9705097451274363
32,0.954291304347826,0.9722338830584707
33,0.9649329835082459,0.9722338830584707
34,0.9646898050974513,0.9722338830584707
35,0.9587518740629686,0.9705097451274363
36,0.9613575712143927,0.9705097451274363
37,0.9650008995502248,0.9705097451274363
38,0.9639101949025488,0.9705097451274363
39,0.9646214392803597,0.9705097451274363
40,0.9620344827586206,0.9722338830584707
41,0.9645358320839579,0.9705097451274363
42,0.9626755622188905,0.9705097451274363
43,0.9575362818590705,0.9705097451274363
44,0.964880659670165,0.9705097451274363
45,0.9651913043478261,0.9705097451274363
46,0.964569115442279,0.9705097451274363
47,0.9446715142428785,0.9722338830584707
48,0.9622947526236881,0.9705097451274363
49,0.9648292353823088,0.9722338830584707
50,0.9627980509745125,0.9722338830584707
51,0.9580421289355321,0.9705097451274363
52,0.9604356821589205,0.9705097451274363
53,0.9650895052473762,0.9722338830584707
54,0.9646223388305846,0.9722338830584707
55,0.9518572713643176,0.9722338830584707
56,0.9648118440779611,0.9722338830584707
57,0.9627811094452771,0.9722338830584707
58,0.9639950524737633,0.9722338830584707
59,0.964396251874063,0.9722338830584707
60,0.9645001499250374,0.9722338830584707
61,0.9596185907046477,0.9722338830584707
62,0.9487137931034482,0.9722338830584707
63,0.9650535232383807,0.9722338830584707
64,0.9494809595202399,0.9722338830584707
65,0.9627800599700148,0.9722338830584707
66,0.9648994002998501,0.972248875562219
67,0.9512346326836579,0.972248875562219
68,0.96397916041979,0.972248875562219
69,0.9603311844077961,0.972248875562219
70,0.9642737631184406,0.972248875562219
71,0.9652467766116941,0.972248875562219
72,0.9629550224887555,0.972248875562219
73,0.9583893553223387,0.972248875562219
74,0.9502611694152925,0.972248875562219
75,0.9499334332833582,0.972248875562219
76,0.9594659670164917,0.972248875562219
77,0.9536481259370315,0.9739580209895052
78,0.960104647676162,0.9739580209895052
79,0.9508341829085457,0.9739580209895052
80,0.9566503748125936,0.9739580209895052
81,0.942395352323838,0.9739580209895052
82,0.9464440779610195,0.9739580209895052
83,0.9650889055472263,0.9739580209895052
84,0.9624331334332834,0.9739580209895052
85,0.9637880059970013,0.9739580209895052
86,0.9467725637181408,0.9739580209895052
87,0.9648281859070467,0.9739580209895052
88,0.9622247376311845,0.9739580209895052
89,0.9641691154422789,0.9739580209895052
90,0.9650017991004498,0.9739580209895052
91,0.9383506746626686,0.9739580209895052
92,0.9432089955022488,0.9739580209895052
93,0.9621370314842578,0.9739580209895052
94,0.9653499250374813,0.9739580209895052
95,0.9647788605697152,0.9739580209895052
96,0.9638221889055473,0.9739580209895052
97,0.9648827586206895,0.9739580209895052
98,0.9460259370314844,0.9739580209895052
99,0.9647238380809595,0.9739580209895052
100,0.9636478260869566,0.9739580209895052
