gen,avg,max
1,0.9870305525156884,0.9912563689392957
2,0.9899295426170192,0.9912563689392957
3,0.9892566136073236,0.9912563689392957
4,0.9910269567791274,0.9912563689392957
5,0.9912032632019794,0.9912563689392957
6,0.991131873455365,0.9912563689392957
7,0.9910263778145678,0.9912563689392957
8,0.9908335962297903,0.9912563689392957
9,0.990744522172873,0.9912563689392957
10,0.9912036679713185,0.9912563689392957
11,0.9905664871529742,0.9912563689392957
12,0.9912563689392954,0.9912563689392957
13,0.9908666791215494,0.9912563689392957
14,0.9908666791215494,0.9912563689392957
15,0.9911861241116695,0.9912563689392957
16,0.9911861241116695,0.9912563689392957
17,0.9910090775391689,0.9912563689392957
18,0.991185314572991,0.9912563689392957
19,0.9912388250796463,0.9912563689392957
20,0.9909913949014605,0.9912563689392957
21,0.9911502268536928,0.9912563689392957
22,0.9907616612631829,0.9912563689392957
23,0.9908151734424331,0.9912563689392957
24,0.9907616612631829,0.9912563689392957
25,0.9912208070616283,0.9912563689392957
26,0.9907613397850732,0.9912563689392957
27,0.9900901599530347,0.9912563689392957
28,0.99120285843264,0.9912563689392957
29,0.9906383106982405,0.9912563689392957
30,0.991097051727347,0.9912563689392957
31,0.9911501574646632,0.9912563689392957
32,0.990251183157632,0.9912563689392957
33,0.9903744521039396,0.9912563689392957
34,0.991220876450658,0.9912563689392957
35,0.9911852451839613,0.9912563689392957
36,0.9896146905446652,0.9912563689392957
37,0.9907620521303221,0.9912563689392957
38,0.9912208070616283,0.9912563689392957
39,0.9912388250796463,0.9912563689392957
40,0.9912388250796463,0.9912563689392957
41,0.990761327555468,0.9912563689392957
42,0.9905678109806818,0.9912563689392957
43,0.9912388250796463,0.9912563689392957
44,0.9904454908954493,0.9912563689392957
45,0.9910622993883584,0.9912563689392957
46,0.9912384203103071,0.9912563689392957
47,0.9909731108921624,0.9912563689392957
48,0.9907780808955958,0.9912563689392957
49,0.9909555115456837,0.9912563689392957
50,0.9912384203103071,0.9912563689392957
51,0.991185314572991,0.9912563689392957
52,0.9908156320260072,0.9912563689392957
53,0.9909734462724721,0.9912563689392957
54,0.9909383585531738,0.9912563689392957
55,0.9910965654110712,0.9912563689392957
56,0.9910090081501391,0.9912563689392957
57,0.9911849098036517,0.9912563689392957
58,0.9906568850375993,0.9912563689392957
59,0.9910266213988179,0.9912563689392957
60,0.9909203405351559,0.9912563689392957
61,0.9912388250796463,0.9912563689392957
62,0.9910445700278062,0.9912563689392957
63,0.9898632293752925,0.9912563689392957
64,0.9911326136050141,0.9912563689392957
65,0.9903888256851897,0.9912563689392957
66,0.9909200068991393,0.9912563689392957
67,0.9908156476008021,0.9912563689392957
68,0.9911505622340024,0.9912563689392957
69,0.9909922738291687,0.9912563689392957
70,0.9912388250796463,0.9912563689392957
71,0.9906033728583491,0.9912563689392957
72,0.9912212812199974,0.9912563689392957
73,0.9905332129945473,0.9912563689392957
74,0.9909204238263856,0.9912563689392957
75,0.9912212812199974,0.9912563689392957
76,0.9908491352619003,0.9912563689392957
77,0.9912388250796463,0.9912563689392957
78,0.9905144670564857,0.9912563689392957
79,0.9909379676860347,0.9912563689392957
80,0.9904430793107,0.9912563689392957
81,0.9907793578030912,0.9912563689392957
82,0.9912037373603484,0.9912563689392957
83,0.9910799126370371,0.9912563689392957
84,0.9901259099281227,0.9912563689392957
85,0.9908501096097297,0.9912563689392957
86,0.9895574242163047,0.9912563689392957
87,0.9910803174063765,0.9912563689392957
88,0.990532401783274,0.9912563689392957
89,0.9912388250796463,0.9912563689392957
90,0.9909549260771225,0.9912563689392957
91,0.990516225456239,0.9912563689392957
92,0.9909211500738344,0.9912563689392957
93,0.9912212812199974,0.9912563689392957
94,0.9909735295637018,0.9912563689392957
95,0.9912032632019794,0.9912563689392957
96,0.9911502146957859,0.9912563689392957
97,0.9912032632019794,0.9912563689392957
98,0.990937632305725,0.9912563689392957
99,0.9908857408764266,0.9912563689392957
100,0.9907616629357777,0.9912563689392957
