gen,avg,max
1,0.992320053657398,0.996530489213416
2,0.9963015631149778,0.996530489213416
3,0.996530489213416,0.996530489213416
4,0.996512860045787,0.996530489213416
5,0.9964952308781578,0.996530489213416
6,0.9964777480106748,0.996530489213416
7,0.9963896133109228,0.996530489213416
8,0.9964952308781578,0.996530489213416
9,0.9934692560273964,0.996530489213416
10,0.9964250068079337,0.996530489213416
11,0.9964424896754166,0.996530489213416
12,0.9960895335566066,0.996530489213416
13,0.9931838129717387,0.996530489213416
14,0.9933598515672896,0.996530489213416
15,0.996530489213416,0.996530489213416
16,0.9900725627984763,0.996530489213416
17,0.9963188138553991,0.996530489213416
18,0.9933935915235885,0.996530489213416
19,0.9964073776403045,0.996530489213416
20,0.9964071918206066,0.996530489213416
21,0.996230838544253,0.996530489213416
22,0.996283079246494,0.996530489213416
23,0.9963719841432936,0.996530489213416
24,0.996512860045787,0.996530489213416
25,0.9964952308781578,0.996530489213416
26,0.996512860045787,0.996530489213416
27,0.9964601188430458,0.996530489213416
28,0.9964594082959938,0.996530489213416
29,0.9964423433752703,0.996530489213416
30,0.993324239031677,0.996530489213416
31,0.996319192282607,0.996530489213416
32,0.9964594082959938,0.996530489213416
33,0.9964776017105287,0.996530489213416
34,0.9933422223996604,0.996530489213416
35,0.9901318653585635,0.996530489213416
36,0.9963181670547524,0.996530489213416
37,0.9963721193050461,0.996530489213416
38,0.9964594082959938,0.996530489213416
39,0.9962840802474949,0.996530489213416
40,0.996530489213416,0.996530489213416
41,0.9963713692384425,0.996530489213416
42,0.9963368721081816,0.996530489213416
43,0.9961253893576744,0.996530489213416
44,0.9964601188430458,0.996530489213416
45,0.996512860045787,0.996530489213416
46,0.996530489213416,0.996530489213416
47,0.9964248605077874,0.996530489213416
48,0.9934383641375216,0.996530489213416
49,0.996512860045787,0.996530489213416
50,0.9961959455477427,0.996530489213416
51,0.990038676542031,0.996530489213416
52,0.9963537400708133,0.996530489213416
53,0.996512860045787,0.996530489213416
54,0.9964952308781578,0.996530489213416
55,0.9901777305231563,0.996530489213416
56,0.9931838129717387,0.996530489213416
57,0.9964250068079337,0.996530489213416
58,0.996530489213416,0.996530489213416
59,0.9964419891749161,0.996530489213416
60,0.9931134426013682,0.996530489213416
61,0.9963892479721749,0.996530489213416
62,0.9963368214502362,0.996530489213416
63,0.9963544506178653,0.996530489213416
64,0.9963896133109228,0.996530489213416
65,0.9962484677118824,0.996530489213416
66,0.9932618138601695,0.996530489213416
67,0.9964242962608817,0.996530489213416
68,0.996530489213416,0.996530489213416
69,0.9963364430230284,0.996530489213416
70,0.9963886837252691,0.996530489213416
71,0.9933057382857352,0.996530489213416
72,0.9964424896754166,0.996530489213416
73,0.9964601188430458,0.996530489213416
74,0.996530489213416,0.996530489213416
75,0.996512860045787,0.996530489213416
76,0.993420307619465,0.996530489213416
77,0.9931487009366267,0.996530489213416
78,0.9960198562942465,0.996530489213416
79,0.996530489213416,0.996530489213416
80,0.9964424896754166,0.996530489213416
81,0.9964777480106748,0.996530489213416
82,0.9964777480106748,0.996530489213416
83,0.9963363209497357,0.996530489213416
84,0.9963537907287587,0.996530489213416
85,0.9963017094151241,0.996530489213416
86,0.9963546364375633,0.996530489213416
87,0.9961956533590679,0.996530489213416
88,0.996512860045787,0.996530489213416
89,0.9963365799195067,0.996530489213416
90,0.996512860045787,0.996530489213416
91,0.990132938351183,0.996530489213416
92,0.9933502407485965,0.996530489213416
93,0.9964946666312521,0.996530489213416
94,0.9964777480106748,0.996530489213416
95,0.9964777480106748,0.996530489213416
96,0.9964777480106748,0.996530489213416
97,0.9934559933051507,0.996530489213416
98,0.996512860045787,0.996530489213416
99,0.996530489213416,0.996530489213416
100,0.9963358693724548,0.996530489213416
