gen;nevals;avg;std;min;max
25;161;0.9484482758620689;0.11453182371930898;0.31896551724137934;0.9913793103448276
26;146;0.9691379310344825;0.04198868824513297;0.6120689655172413;0.9913793103448276
27;144;0.9489224137931034;0.10944860144607506;0.31896551724137934;0.9913793103448276
28;157;0.9513362068965516;0.10487839590717352;0.3103448275862069;0.9913793103448276
29;156;0.9613362068965514;0.082569726506959;0.31896551724137934;0.9913793103448276
30;153;0.9510775862068965;0.10314948768823251;0.31896551724137934;0.9913793103448276
31;156;0.9514224137931032;0.10326916066853795;0.36206896551724144;0.9913793103448276
32;148;0.9608620689655172;0.07693133587786213;0.3706896551724138;0.9913793103448276
33;151;0.9460344827586207;0.1240368362301048;0.31896551724137934;0.9913793103448276
34;156;0.9588793103448274;0.08759108559586454;0.31896551724137934;0.9913793103448276
35;161;0.9444827586206895;0.12124453724654326;0.31896551724137934;0.9913793103448276
36;168;0.9563793103448276;0.08857791131746696;0.35344827586206895;0.9913793103448276
37;153;0.9524568965517239;0.0960925716566385;0.31896551724137934;0.9913793103448276
38;159;0.9520689655172413;0.1042983749187951;0.3275862068965517;0.9913793103448276
39;156;0.96125;0.07469218193500343;0.35344827586206895;0.9913793103448276
40;154;0.9410344827586207;0.12700367948081145;0.31896551724137934;0.9913793103448276
41;153;0.9592241379310343;0.09079886403402412;0.31896551724137934;0.9913793103448276
42;160;0.9534913793103448;0.08829327641742142;0.31896551724137934;0.9913793103448276
43;147;0.9650862068965516;0.05420590669886791;0.5344827586206896;0.9913793103448276
44;156;0.9595258620689654;0.09186677681254675;0.31896551724137934;0.9913793103448276
45;163;0.9427586206896551;0.1278278234093592;0.31896551724137934;0.9913793103448276
46;169;0.9591810344827586;0.07386918763387389;0.31896551724137934;0.9913793103448276
47;163;0.942198275862069;0.12679096730684888;0.31896551724137934;0.9913793103448276
48;167;0.9574568965517242;0.08862587826954806;0.31896551724137934;0.9913793103448276
49;169;0.9482758620689654;0.11393016823583184;0.35344827586206895;0.9913793103448276
50;167;0.9460775862068965;0.12020220991862934;0.31896551724137934;0.9913793103448276
51;164;0.9613793103448275;0.06478125637227203;0.45689655172413796;0.9913793103448276
52;157;0.9493965517241378;0.11319825583838014;0.31896551724137934;0.9913793103448276
53;149;0.9628448275862067;0.070328080748276;0.3706896551724138;0.9913793103448276
54;160;0.954655172413793;0.08915327020690278;0.3275862068965517;0.9913793103448276
55;151;0.9579741379310345;0.08318825932364766;0.31896551724137934;0.9913793103448276
56;153;0.9437068965517241;0.11826665667404368;0.31896551724137934;0.9913793103448276
57;162;0.9534051724137931;0.09096399398413517;0.36206896551724144;0.9913793103448276
58;156;0.9546982758620688;0.09685527061189396;0.36206896551724144;0.9913793103448276
59;166;0.9487068965517241;0.11592103256409221;0.31896551724137934;0.9913793103448276
60;157;0.9566379310344826;0.09719578137329703;0.31896551724137934;0.9913793103448276
61;168;0.968405172413793;0.04980101233278092;0.36206896551724144;0.9913793103448276
62;155;0.9393534482758621;0.1326252618928694;0.31896551724137934;0.9913793103448276
63;154;0.9582758620689654;0.08670734052724698;0.31896551724137934;0.9913793103448276
64;160;0.9439655172413793;0.1231461820930327;0.31896551724137934;0.9913793103448276
65;166;0.942198275862069;0.126913995416035;0.31896551724137934;0.9913793103448276
66;153;0.9587931034482758;0.08676611721354086;0.3275862068965517;0.9913793103448276
67;157;0.9609913793103447;0.07603300442303554;0.3706896551724138;0.9913793103448276
68;153;0.9577586206896549;0.09292367701666386;0.31896551724137934;0.9913793103448276
69;157;0.9518103448275861;0.10695628892582605;0.31896551724137934;0.9913793103448276
70;165;0.9525431034482758;0.10358108393078276;0.31896551724137934;0.9913793103448276
71;165;0.9492672413793103;0.10879903769541474;0.31896551724137934;0.9913793103448276
72;150;0.967155172413793;0.05630828332058522;0.31896551724137934;0.9913793103448276
73;159;0.9476293103448274;0.10816110180979427;0.31896551724137934;0.9913793103448276
74;142;0.9564224137931034;0.08763556468004036;0.36206896551724144;0.9913793103448276
75;165;0.9566379310344827;0.08984938348284491;0.3706896551724138;0.9913793103448276
76;157;0.9624999999999999;0.07426687863901647;0.36206896551724144;0.9913793103448276
77;164;0.9556465517241378;0.07767905124917948;0.5;0.9913793103448276
78;151;0.9477586206896551;0.11714511768276321;0.36206896551724144;0.9913793103448276
79;152;0.9411637931034482;0.13392467507496814;0.31896551724137934;0.9913793103448276
80;159;0.9602586206896553;0.06458496187838421;0.5;0.9913793103448276
81;156;0.9587931034482758;0.09041110361869573;0.31896551724137934;0.9913793103448276
82;152;0.9468103448275861;0.12258096283462992;0.31896551724137934;0.9913793103448276
83;177;0.9688793103448274;0.040285378392753424;0.5;0.9913793103448276
84;163;0.9391379310344827;0.13165867663911807;0.31896551724137934;0.9913793103448276
85;140;0.9573275862068964;0.0905285296737936;0.36206896551724144;0.9913793103448276
86;157;0.9651293103448275;0.06252405898406663;0.36206896551724144;0.9913793103448276
87;165;0.9563793103448275;0.09186856661290688;0.31896551724137934;0.9913793103448276
88;154;0.9601293103448275;0.07814662304806833;0.31896551724137934;0.9913793103448276
89;160;0.9518534482758619;0.11328346396315342;0.31896551724137934;0.9913793103448276
90;155;0.9377586206896552;0.1306828312293596;0.31896551724137934;0.9913793103448276
91;161;0.9580172413793103;0.08315418218146775;0.31896551724137934;0.9913793103448276
92;163;0.9628017241379309;0.06847659396412374;0.3706896551724138;0.9913793103448276
93;158;0.9455172413793101;0.11320629785466696;0.35344827586206895;0.9913793103448276
94;162;0.9657758620689654;0.059275689053126565;0.36206896551724144;0.9913793103448276
95;161;0.9521120689655171;0.10497684438350295;0.3275862068965517;0.9913793103448276
96;157;0.9446982758620689;0.11571418331635387;0.35344827586206895;0.9913793103448276
97;164;0.9627586206896551;0.05583359214568419;0.5517241379310345;0.9913793103448276
98;157;0.9374137931034483;0.1316998759024584;0.31896551724137934;0.9913793103448276
99;170;0.9515948275862068;0.10431275823654351;0.31896551724137934;0.9913793103448276
100;155;0.9530603448275861;0.10408816998771378;0.31896551724137934;0.9913793103448276
