gen,avg,max
1,0.9798236688190494,0.9877937970556714
2,0.98485990334536,0.9877937970556714
3,0.9869976659466392,0.9877937970556714
4,0.987577081611228,0.9877937970556714
5,0.9875625335099663,0.9877937970556714
6,0.9861963983065439,0.9877937970556714
7,0.987650376794151,0.9877937970556714
8,0.9875625335099663,0.9877937970556714
9,0.9871425741818292,0.9877937970556714
10,0.987244933127777,0.9877937970556714
11,0.9877754732599406,0.9877937970556714
12,0.9876870243856124,0.9877937970556714
13,0.9877754732599406,0.9877937970556714
14,0.9869853139733494,0.9877937970556714
15,0.9877388256684791,0.9877937970556714
16,0.9873346957465513,0.9877937970556714
17,0.9877388256684791,0.9877937970556714
18,0.9877571494642099,0.9877937970556714
19,0.9876870243856124,0.9877937970556714
20,0.9872128259479845,0.9877937970556714
21,0.9877754732599406,0.9877937970556714
22,0.9867216574470825,0.9877937970556714
23,0.987650376794151,0.9877937970556714
24,0.9873012182594151,0.9877937970556714
25,0.9877937970556714,0.9877937970556714
26,0.9870735071697129,0.9877937970556714
27,0.9877571494642099,0.9877937970556714
28,0.9860170001689602,0.9877937970556714
29,0.987705348181343,0.9877937970556714
30,0.9877937970556714,0.9877937970556714
31,0.9876870243856124,0.9877937970556714
32,0.9874597922123409,0.9877937970556714
33,0.987705348181343,0.9877937970556714
34,0.9865614763865844,0.9877937970556714
35,0.987110187200673,0.9877937970556714
36,0.9873530195422819,0.9877937970556714
37,0.987705348181343,0.9877937970556714
38,0.987352796303816,0.9877937970556714
39,0.9874035070807027,0.9877937970556714
40,0.9869672134160848,0.9877937970556714
41,0.9877571494642099,0.9877937970556714
42,0.9877754732599406,0.9877937970556714
43,0.9862147221022747,0.9877937970556714
44,0.986547413201159,0.9877937970556714
45,0.987055439051947,0.9877937970556714
46,0.9869305658246234,0.9877937970556714
47,0.9870918634049424,0.9877937970556714
48,0.9876687005898817,0.9877937970556714
49,0.9874231446208794,0.9877937970556714
50,0.9866332085727543,0.9877937970556714
51,0.987705348181343,0.9877937970556714
52,0.9870187914604855,0.9877937970556714
53,0.9875805315169169,0.9877937970556714
54,0.9871436646878092,0.9877937970556714
55,0.986980830124578,0.9877937970556714
56,0.9873376426124105,0.9877937970556714
57,0.9876870243856124,0.9877937970556714
58,0.9875290560228303,0.9877937970556714
59,0.987705348181343,0.9877937970556714
60,0.9870034145306141,0.9877937970556714
61,0.9868457259691954,0.9877937970556714
62,0.9873498494379567,0.9877937970556714
63,0.9871803122792706,0.9877937970556714
64,0.9875622077211862,0.9877937970556714
65,0.9871242503860984,0.9877937970556714
66,0.9874553083635695,0.9877937970556714
67,0.9874595689738749,0.9877937970556714
68,0.9877571494642099,0.9877937970556714
69,0.9877937970556714,0.9877937970556714
70,0.9870004676647548,0.9877937970556714
71,0.9873517057978358,0.9877937970556714
72,0.987407767691008,0.9877937970556714
73,0.9872128259479845,0.9877937970556714
74,0.9877937970556714,0.9877937970556714
75,0.9874412451781441,0.9877937970556714
76,0.9865107656096977,0.9877937970556714
77,0.9869335126904825,0.9877937970556714
78,0.987705348181343,0.9877937970556714
79,0.9873009950209491,0.9877937970556714
80,0.9867761823573428,0.9877937970556714
81,0.9871986360750014,0.9877937970556714
82,0.9875470540297809,0.9877937970556714
83,0.9874962165653364,0.9877937970556714
84,0.9877205018727484,0.9877937970556714
85,0.9865670507413359,0.9877937970556714
86,0.9871619884835399,0.9877937970556714
87,0.9877571494642099,0.9877937970556714
88,0.9867424816317404,0.9877937970556714
89,0.9877205018727484,0.9877937970556714
90,0.9877754732599406,0.9877937970556714
91,0.9868968650990212,0.9877937970556714
92,0.9877236719770738,0.9877937970556714
93,0.9868814881691498,0.9877937970556714
94,0.9869518930491108,0.9877937970556714
95,0.9877205018727484,0.9877937970556714
96,0.9875104064383194,0.9877937970556714
97,0.9876870243856124,0.9877937970556714
98,0.9876168993070148,0.9877937970556714
99,0.9874035070807027,0.9877937970556714
100,0.987705348181343,0.9877937970556714
